?threadURL	?postURL	?cosine	?rank	?contentPost	?datePost	?age	?sexe	?threadTitle
<http://forum.doctissimo.fr/medicaments/medicaments-grossesse/depakine-grossesse-sujet_147669_1.htm>	<http://forum.doctissimo.fr/medicaments/medicaments-grossesse/depakine-grossesse-sujet_147669_1.htm#post_0SatAug1100:00:00CEST2012.ttl>	"0.0625"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour, Je m'appelle Marine et je suis la présidente d'une association qui s'appelle l'APESAC. Cette association regroupe toutes les mamans qui ont des enfants handicapés suite à la prise de Dépakine pendant la grossesse. Les chiffres sont a peu pret de 30% de probabilité d'avoir un enfant handicapé pour une posologie de 500mg chrono 2 fois par jour. Des doc sur le site explique le problème. Les doc du CRAT ainsi que l'emission \"Le magazine de la santé\" explique bien le problème. N'hésitez pas à me tel, le N° de tel est sur le site : apesac.free.fr Merci	"2012-08-11"^^<http://www.w3.org/2001/XMLSchema#date>	"1972-06-26"^^<http://www.w3.org/2001/XMLSchema#date>	female	Depakine et grossesse
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm>	<http://forum.doctissimo.fr/medicaments/antidepresseurs-anxiolytiques/deroxat-secondaire-benefiques-sujet_160808_1.htm#post_0TueJun1200:00:00CEST2012.ttl>	"0.125"^^<http://www.w3.org/2001/XMLSchema#double>		6 semaine: Un peu d'évolution, je crois... Je suis quand même moyennement satisfait... dois-je encore attendre ou dois-je changer quelque chose. J'aimerai avoir plus d'information sue le depakine qui améliore l'effet des AD. Est-ce vrai? Aide-t- il pour l'anxiété?	"2012-06-12"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Deroxat: Pas d'effet secondaire = pas d'effet bénéfiques?
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm>	<http://forum.doctissimo.fr/medicaments/Neuroleptiques/phobie-social-neuro-sujet_1254_1.htm#post_0WedJun1300:00:00CEST2012.ttl>	"0.078125"^^<http://www.w3.org/2001/XMLSchema#double>		Bonjour a tous, Voila je suis atteins de phobie sociale depuis mes 16 ans, j'en ai maintenant 20 et j'ai commencer il y a de cela 6 semaines le deroxat. Malheureusement pour l'instant il ne fais pas beaucoup d'effet. mais certaine personnes m'ont dis qu'il ont du attendre bien 2 moi avant de voir les effets arriver. Bref, j'ai entendu dire que les neuro comme la depakine pouvaient améliorer l'effet des AD au niveau de l'anxiété. Est-ce vrai? Cela vaut il le coups niveau avantage/désavantage? J'attends vos réponse, merci..	"2012-06-13"^^<http://www.w3.org/2001/XMLSchema#date>	"1992-05-18"^^<http://www.w3.org/2001/XMLSchema#date>	female	Phobie social et neuro
